text,favorite_count,retweet_count,reply_count,quote_count,text_clean,text_processed,label,label_encoded
@ShamsiAli2 Stop MBG harga mati!,0.0,0.0,0.25,0.0,stop mbg harga mati,stop mbg harga mati,netral,1
"@AhmadUl06581878 @zanatul_91 Asli bodoh parah lu. Namanya program nasional ya urusan badan nasional sana, napa pemda disuruh ngatur? Ngebuzzer bikin bodoh doang. Duit mbg aja gaada masuk pemda, lgsg dari BGN diturunkan ke SPPG, gimana bisa pemda pula yg turun tangan. Ngetik banyak gaada bobotnya.",0.0,0.0,0.0,0.0,asli bodoh parah lu namanya program nasional ya urusan badan nasional sana napa pemda disuruh ngatur ngebuzzer bikin bodoh doang duit mbg aja gaada masuk pemda lgsg dari bgn diturunkan ke sppg gimana bisa pemda pula yg turun tangan ngetik banyak gaada bobotnya,asli bodoh parah namanya program nasional urusan badan nasional napa pemda disuruh ngatur ngebuzzer bikin bodoh doang duit mbg aja gaada masuk pemda lgsg bgn diturunkan sppg gimana pemda turun tangan ngetik gaada bobotnya,netral,1
"kira kira ada ga ya dapur mbg yg mau jadi respondenku😭😭😭😔😞 kepikiran pol, huhuu",0.0,0.0,0.0,0.0,kira kira ada ga ya dapur mbg yg mau jadi respondenku kepikiran pol huhuu,dapur mbg respondenku kepikiran pol huhuu,netral,1
Dicampur MBG siruh makan pejabat2,0.25,0.0,0.0,0.0,dicampur mbg siruh makan pejabat,dicampur mbg siruh makan pejabat,netral,1
KASUS KERACUNAN MBG JANGAN DIPOLITISASI !! https://t.co/rqXtQ0SGfE,0.0,0.0,0.0,0.0,kasus keracunan mbg jangan dipolitisasi,keracunan mbg dipolitisasi,netral,1
@MYOUIarts Mau cek dulu dong isi MBG-nya apa. Takut diisi dedaunan kering sama Mina.,0.0,0.0,0.0,0.0,mau cek dulu dong isi mbgnya apa takut diisi dedaunan kering sama mina,cek isi mbgnya takut diisi dedaunan kering mina,netral,1
@gurinjayyy @telescopqe @aniesbaswedan Gw yakin MBG bikin anak keracunan. Hayal vs fakta 🤣🤣🤣🤣🤣,0.0,0.0,0.0,0.0,gw yakin mbg bikin anak keracunan hayal vs fakta,mbg bikin anak keracunan hayal fakta,netral,1
"@tempodotco Klo pake indikator dari Konoha sdh pasti beda,mulai dari standart miskin,klo standart bank dunia 100 rb per hari klo Konoha 20 rb,termasuk MBG yg jelas2 sdh ada korban masih di anggap kecil nunggu 50 % kali baru dianggap bahaya,BBM dioplos etanol dianggap biasa pdhl itu nipu..",0.0,0.0,0.0,0.0,klo pake indikator dari konoha sdh pasti bedamulai dari standart miskinklo standart bank dunia rb per hari klo konoha rbtermasuk mbg yg jelas sdh ada korban masih di anggap kecil nunggu kali baru dianggap bahayabbm dioplos etanol dianggap biasa pdhl itu nipu,klo pake indikator konoha bedamulai standart miskinklo standart bank dunia klo konoha rbtermasuk mbg korban anggap nunggu kali dianggap bahayabbm dioplos etanol dianggap pdhl nipu,netral,1
@pencintaproduk Ini sekolah dapat MBG?,0.0,0.0,0.0,0.0,ini sekolah dapat mbg,sekolah mbg,netral,1
"@cussiiion nggakk, kek abis makan MBG gitu 🙄",0.0,0.0,0.0,0.0,nggakk kek abis makan mbg gitu,nggakk kek abis makan mbg gitu,netral,1
@CNNIndonesia stop mbg... ini upaya meracuni generasi bangsa! katanya bangunlah jiwanya bangunlah badannya ini sebaliknya mala meracuni fisik dan psikis generasi bangsa,0.25,0.0,0.75,0.0,stop mbg ini upaya meracuni generasi bangsa katanya bangunlah jiwanya bangunlah badannya ini sebaliknya mala meracuni fisik dan psikis generasi bangsa,stop mbg upaya meracuni generasi bangsa bangunlah jiwanya bangunlah badannya mala meracuni fisik psikis generasi bangsa,netral,1
@tempodotco 😂😂😂 Chef Professional??? Masih gedean service charge hotel/ restonya lah. Ngapain ngikut MBG,0.0,0.0,0.0,0.0,chef professional masih gedean service charge hotel restonya lah ngapain ngikut mbg,chef professional gedean service charge hotel restonya ngapain ngikut mbg,netral,1
Awas lu dijadikan menu MBG.,0.0,0.0,0.0,0.0,awas lu dijadikan menu mbg,awas dijadikan menu mbg,netral,1
"@football_garin Entah apa yg membuat itu semua menarik kecuali bbm satu harga

MBG yg dapet anak sekolah doang, belum tentu cocok makanannya etc masih mending dipake di pos pendidikan yg lainnya

IKN jauh banget ibukotanya, lebih mending liat 40 kota setingkat jakarta yg bisa lebih deket",0.5,0.0,0.0,0.0,entah apa yg membuat itu semua menarik kecuali bbm satu harga mbg yg dapet anak sekolah doang belum tentu cocok makanannya etc masih mending dipake di pos pendidikan yg lainnya ikn jauh banget ibukotanya lebih mending liat kota setingkat jakarta yg bisa lebih deket,menarik kecuali bbm harga mbg dapet anak sekolah doang cocok makanannya etc mending dipake pos pendidikan ikn banget ibukotanya mending liat kota setingkat jakarta deket,netral,1
harusnya penyebab jadi zombienya gara-gara setelah makan MBG baru gerrrr,0.0,0.0,0.0,0.0,harusnya penyebab jadi zombienya garagara setelah makan mbg baru gerrrr,penyebab zombienya garagara makan mbg gerrrr,netral,1
"@_haye_ Siap siap jadi menu premium MBG,... Biasanya pake ulat,... Sekarang pake udang,... 🙏🙏🙏",0.0,0.0,0.0,0.0,siap siap jadi menu premium mbg biasanya pake ulat sekarang pake udang,menu premium mbg pake ulat pake udang,netral,1
"MBG jadi program yang berkontribusi pada stabilitas nasional, atasi stunting dan tumbuhkan ekonomi https://t.co/B6UG265BqB",1.0,0.0,0.25,0.0,mbg jadi program yang berkontribusi pada stabilitas nasional atasi stunting dan tumbuhkan ekonomi,mbg program berkontribusi stabilitas nasional atasi stunting tumbuhkan ekonomi,netral,1
"MBG jadi program yang berkontribusi pada stabilitas nasional, atasi stunting dan tumbuhkan ekonomi https://t.co/8BiGj37RyR",1.0,0.0,0.25,0.0,mbg jadi program yang berkontribusi pada stabilitas nasional atasi stunting dan tumbuhkan ekonomi,mbg program berkontribusi stabilitas nasional atasi stunting tumbuhkan ekonomi,netral,1
"@Mythicalforest Dibagikan via MBG saja,... Mumpung masih bisa dimakan,... Wong ulat saja jadi bagian menu MBG kok,... 🙏🙏🙏🙏",1.0,0.0,0.0,0.0,dibagikan via mbg saja mumpung masih bisa dimakan wong ulat saja jadi bagian menu mbg kok,dibagikan via mbg mumpung dimakan ulat menu mbg,netral,1
"@merseysideliv MBG, IKN, BBM satu harga itu masuk populisme yang dipaksakan wkwkwk",0.75,0.0,0.75,0.0,mbg ikn bbm satu harga itu masuk populisme yang dipaksakan wkwkwk,mbg ikn bbm harga masuk populisme dipaksakan wkwkwk,netral,1
"Apakah Negara tidak kawatir anak2  yg keracunan ini akan mengalami trauma  berkepanjang yg akan berpengaruh terhadap mental , dan bisa jadi menghambat perkembangan kecerdasan anak2 kita, stop dulu Mbg , jngan hanya mengejar target serapan anggaran tapi mengorbankan anak2 bangsa",0.0,0.0,0.25,0.0,apakah negara tidak kawatir anak yg keracunan ini akan mengalami trauma berkepanjang yg akan berpengaruh terhadap mental dan bisa jadi menghambat perkembangan kecerdasan anak kita stop dulu mbg jngan hanya mengejar target serapan anggaran tapi mengorbankan anak bangsa,negara kawatir anak keracunan mengalami trauma berkepanjang berpengaruh mental menghambat perkembangan kecerdasan anak stop mbg jngan mengejar target serapan anggaran mengorbankan anak bangsa,netral,1
@moviegoersID @NetflixID Aku kasih MBG biar sembuh.,0.25,0.0,0.0,0.0,aku kasih mbg biar sembuh,kasih mbg biar sembuh,netral,1
"""LBP marah anggaran MBG dipotong""

""Kita lihat sampai akhir Oktober. Kalau tidak terserap ya kita potong"" (Purbaya)

#JokowiGibranBerijazahPalsu 
#JokowiGibranBerijazahPalsu https://t.co/APjUZCmcoB",0.0,0.0,0.0,0.0,lbp marah anggaran mbg dipotong kita lihat sampai akhir oktober kalau tidak terserap ya kita potong purbaya jokowigibranberijazahpalsu jokowigibranberijazahpalsu,lbp marah anggaran mbg dipotong lihat oktober terserap potong purbaya jokowigibranberijazahpalsu jokowigibranberijazahpalsu,netral,1
dari keracunan massal mbg ke udang radioaktif. Program besarnya pengurangan penduduk kh bapa ibu?,0.0,0.0,0.0,0.0,dari keracunan massal mbg ke udang radioaktif program besarnya pengurangan penduduk kh bapa ibu,keracunan massal mbg udang radioaktif program besarnya pengurangan penduduk bapa,netral,1
@TheChaifus aku siaaap! 24/7 minum matcha nanti kalau kembung aku bisa bagi-bagi matcha gratis siap ngalahin MBG 🙈 eh tapi.. emang beneran dapet matcha satu pabrik yaa mint? :c,0.0,0.0,0.25,0.0,aku siaaap minum matcha nanti kalau kembung aku bisa bagibagi matcha gratis siap ngalahin mbg eh tapi emang beneran dapet matcha satu pabrik yaa mint c,siaaap minum matcha kembung bagibagi matcha gratis ngalahin mbg emang beneran dapet matcha pabrik yaa mint,positif,2
"@PensilAajaib Ubi yg dibakar ibunya tidak akan buat dia keracunan. Dia akan kenyang, meski ubi itu banyak katbohidrat dan minim zat lainnya. Yg penting perut aman, dan disayang emak. Daripada makan MBG keracunan dan buat emak susah.. semangat yaa buat adikku..",0.0,0.0,0.0,0.0,ubi yg dibakar ibunya tidak akan buat dia keracunan dia akan kenyang meski ubi itu banyak katbohidrat dan minim zat lainnya yg penting perut aman dan disayang emak daripada makan mbg keracunan dan buat emak susah semangat yaa buat adikku,ubi dibakar ibunya keracunan kenyang ubi katbohidrat minim zat perut aman disayang emak makan mbg keracunan emak susah semangat yaa adikku,netral,1
"Pemerintah di negara x ubah dana MBG ratusan T untuk sekolah gratis, bangun infra di luar jawa, buku gratis, internet murah dan lainnya.",0.0,0.0,0.0,0.0,pemerintah di negara x ubah dana mbg ratusan t untuk sekolah gratis bangun infra di luar jawa buku gratis internet murah dan lainnya,pemerintah negara ubah dana mbg ratusan sekolah gratis bangun infra jawa buku gratis internet murah,positif,2
@pyccelin mbg ajaa wkwk,0.0,0.0,0.25,0.0,mbg ajaa wkwk,mbg ajaa wkwk,netral,1
"@football_garin Inilah yg kejadian di MBG sekarang, pelaksanaannya utter disaster tp tetep dipaksain jalan karena jadi program populis utama dari rezim skrg

Pdhl pernah janjiin jg mau memperbanyak beasiswa untuk yg di bidang STEM tp sampe saat ini keknya belum ada tanda-tanda akn dilaksanakan",1.0,0.0,0.25,0.0,inilah yg kejadian di mbg sekarang pelaksanaannya utter disaster tp tetep dipaksain jalan karena jadi program populis utama dari rezim skrg pdhl pernah janjiin jg mau memperbanyak beasiswa untuk yg di bidang stem tp sampe saat ini keknya belum ada tandatanda akn dilaksanakan,kejadian mbg pelaksanaannya utter disaster tetep dipaksain jalan program populis utama rezim skrg pdhl janjiin memperbanyak beasiswa bidang stem sampe keknya tandatanda akn dilaksanakan,netral,1
"antisipasi keracunan MBG itu penting bgt, go go Pak Muhidin https://t.co/uXbCUUeRMU",0.0,0.0,0.0,0.0,antisipasi keracunan mbg itu penting bgt go go pak muhidin,antisipasi keracunan mbg bgt muhidin,netral,1
"@PensilAajaib Untuk sebagian orang MBG mungkin gak perlu karna mampu beli makanan sendiri bahkan bisa beli yg lebih enak dan mahal, tp untuk mereka MBG sangat2lah dinanti",0.25,0.0,0.0,0.0,untuk sebagian orang mbg mungkin gak perlu karna mampu beli makanan sendiri bahkan bisa beli yg lebih enak dan mahal tp untuk mereka mbg sangatlah dinanti,orang mbg gak karna beli makanan beli enak mahal mbg dinanti,netral,1
"https://t.co/uuinXBS3Vm
Pemprov Jabar Dukung Program MBG dan Komitmen Bangun SPPG Bersertifikat Laik Higiene Sanitasi #Malam #Jumat #AmandaManopo #LoveYouTeacherSeries https://t.co/KV58gewOD8",0.0,0.0,0.0,0.0,pemprov jabar dukung program mbg dan komitmen bangun sppg bersertifikat laik higiene sanitasi malam jumat amandamanopo loveyouteacherseries,pemprov jabar dukung program mbg komitmen bangun sppg bersertifikat laik higiene sanitasi malam jumat amandamanopo loveyouteacherseries,positif,2
@ponyswaan Udah ga butuh MBG ini,0.0,0.0,0.0,0.0,udah ga butuh mbg ini,udah butuh mbg,netral,1
"@BBCIndonesia Waw, makin banyak bung @tekarok007 

Masih berani kamu posting² yg seneng dpt MBG?
Bajingan",0.0,0.0,0.0,0.0,waw makin banyak bung masih berani kamu posting yg seneng dpt mbg bajingan,waw berani posting seneng dpt mbg bajingan,netral,1
"@LexWu_13 Lah Billy ini dpt proyek MBG di Papua
Pegang ribuan sekolah &amp; dapur MBG 
Krn Billy dpt penunjukkan langsung setelah jadi die hard relawan 02
Dia bikin Yayasan sbg syarat dpt kontrak MBG
Bayangkan keuntungan dia cuma duduk2 manis aja sudah bisa dapat 2-3m/bln
Yg masak pihak ke 3",1.0,0.0,0.75,0.0,lah billy ini dpt proyek mbg di papua pegang ribuan sekolah amp dapur mbg krn billy dpt penunjukkan langsung setelah jadi die hard relawan dia bikin yayasan sbg syarat dpt kontrak mbg bayangkan keuntungan dia cuma duduk manis aja sudah bisa dapat mbln yg masak pihak ke,billy dpt proyek mbg papua pegang ribuan sekolah amp dapur mbg billy dpt penunjukkan langsung die hard relawan bikin yayasan sbg syarat dpt kontrak mbg bayangkan keuntungan duduk manis aja mbln masak,netral,1
keren Pak Gub langsung action problem MBG. Semoga semua sehat dan segera teratasi https://t.co/2QqFckLvXl,0.0,0.0,0.0,0.0,keren pak gub langsung action problem mbg semoga semua sehat dan segera teratasi,keren gub langsung action problem mbg semoga sehat teratasi,positif,2
Musibah apaan? Emg LGBT yg bikin bensin langka? Mbg ancur? Org2 keracunan? Lapangan pekerjaan ga ada? Banyak yg di PHK,0.0,0.0,0.0,0.0,musibah apaan emg lgbt yg bikin bensin langka mbg ancur org keracunan lapangan pekerjaan ga ada banyak yg di phk,musibah emg lgbt bikin bensin langka mbg ancur org keracunan lapangan pekerjaan phk,netral,1
"@Dennysiregar7 Tapi kalau boleh cocoklogi.. kawan 2 ini lagi sandiwara aja spaya dapat atensi, agar tujuannya berhasil yaitu hentikan MBG dan bubarkan Danantara 🙌",0.0,0.0,0.0,0.0,tapi kalau boleh cocoklogi kawan ini lagi sandiwara aja spaya dapat atensi agar tujuannya berhasil yaitu hentikan mbg dan bubarkan danantara,cocoklogi kawan sandiwara aja spaya atensi tujuannya berhasil hentikan mbg bubarkan danantara,positif,2
MBG mendominasi skala kumulatif non-fatal di program sekolah modern (mengalahkan AS 16.000 tapi lebih cepat: 10 bulan vs 1 dekade). Mirip well-intentioned disaster ala Poison Ivy: ambisius tapi eksekusi lemah,0.0,0.0,0.0,0.0,mbg mendominasi skala kumulatif nonfatal di program sekolah modern mengalahkan as tapi lebih cepat bulan vs dekade mirip wellintentioned disaster ala poison ivy ambisius tapi eksekusi lemah,mbg mendominasi skala kumulatif nonfatal program sekolah modern mengalahkan cepat dekade wellintentioned disaster ala poison ivy ambisius eksekusi lemah,netral,1
@DS_yantie Jadi MBG jauh lebih penting dari bantu siswi ini?,0.0,0.0,0.0,0.0,jadi mbg jauh lebih penting dari bantu siswi ini,mbg bantu siswi,netral,1
masalah MBG emg ga bisa diabaikan. Langkah baik dari beliau. Teruskan https://t.co/hQCLne04Fh,0.0,0.0,0.0,0.0,masalah mbg emg ga bisa diabaikan langkah baik dari beliau teruskan,mbg emg diabaikan langkah beliau teruskan,netral,1
"PEMERINTAHAN @prabowo MAIN AKAL-AKALAN 😂🤭

ANGGARAN DANA PENDIDIKAN DIPANGKAS, KATANYA EFISIENSI 

MALAH DANANYA DIPAKAI UNTUK MBG DAN BUAT SEKOLAH RAKYAT.

LALU, SD/MI/AWALIYAH/PAKET A, SMP/MTS/WUSTHA/PAKET B DAN SETERUSNYA BUKAN SEKOLAH RAKYAT ?

https://t.co/jdDP5tRShk",0.0,0.0,0.0,0.0,pemerintahan main akalakalan anggaran dana pendidikan dipangkas katanya efisiensi malah dananya dipakai untuk mbg dan buat sekolah rakyat lalu sdmiawaliyahpaket a smpmtswusthapaket b dan seterusnya bukan sekolah rakyat,pemerintahan main akalakalan anggaran dana pendidikan dipangkas efisiensi dananya dipakai mbg sekolah rakyat sdmiawaliyahpaket smpmtswusthapaket sekolah rakyat,netral,1
"@StefanAntonio__ @prabowo Loh susah duit bgmn negara ini bro, bikin kementerian urus Haji n umroh itukan buang duit rakyat n devisa sj tujuannya. Bhkn program MBG itu hambur""duit rakyat dg dalih smua anak di Sekolah kurang gizi itu tnp bukti n gk jelas bgmn menilai itu tercapai/tidak juga gk penting kan.",0.0,0.0,0.0,0.0,loh susah duit bgmn negara ini bro bikin kementerian urus haji n umroh itukan buang duit rakyat n devisa sj tujuannya bhkn program mbg itu hamburduit rakyat dg dalih smua anak di sekolah kurang gizi itu tnp bukti n gk jelas bgmn menilai itu tercapaitidak juga gk penting kan,loh susah duit bgmn negara bro bikin kementerian urus haji umroh itukan buang duit rakyat devisa tujuannya bhkn program mbg hamburduit rakyat dalih smua anak sekolah gizi tnp bukti bgmn menilai tercapaitidak,positif,2
"@kumparan Negara tak hadir untuk anak² seperti ini di bawah umur dan harus bekerja.

Bagi Negara yang penting MBG yang juga menimbulkan banyak korban 😢",1.0,0.0,0.5,0.0,negara tak hadir untuk anak seperti ini di bawah umur dan harus bekerja bagi negara yang penting mbg yang juga menimbulkan banyak korban,negara hadir anak umur negara mbg menimbulkan korban,netral,1
"@txtdrimedia Mestinya yang harus mencicipi MBG pertama  adalah tukang masaknya. Mencicipinya harus satu porsi sama dengan siswa. Kalo itu ga terjadi keracunan, berarti dalam perjalanan MBG menuju sekolahan itu tercemari racun disengaja atau ga sengaja.",0.0,0.0,0.0,0.0,mestinya yang harus mencicipi mbg pertama adalah tukang masaknya mencicipinya harus satu porsi sama dengan siswa kalo itu ga terjadi keracunan berarti dalam perjalanan mbg menuju sekolahan itu tercemari racun disengaja atau ga sengaja,mestinya mencicipi mbg tukang masaknya mencicipinya porsi siswa kalo keracunan perjalanan mbg sekolahan tercemari racun disengaja sengaja,netral,1
go pak! Usaha Bapak buat bersihkan tempat nasi MBG bener-bener top. Terus semangat https://t.co/y4f7JrU3M2,0.0,0.0,0.0,0.0,go pak usaha bapak buat bersihkan tempat nasi mbg benerbener top terus semangat,usaha bersihkan nasi mbg benerbener top semangat,netral,1
"pak Muhidin emang top, masalah MBG bisa cepet tangani. Semoga ke depan lebih aman https://t.co/GSRcTaXaVt",0.0,0.0,0.0,0.0,pak muhidin emang top masalah mbg bisa cepet tangani semoga ke depan lebih aman,muhidin emang top mbg cepet tangani semoga aman,negatif,0
"@sociotalker Lha, sekarang juga gurunya udah disuruh ngitung tray makan mbg. Justru kalau diserahkan ke kantin sekolah malah ada yg mengurus, dan itu bukan guru.",0.0,0.0,0.0,0.0,lha sekarang juga gurunya udah disuruh ngitung tray makan mbg justru kalau diserahkan ke kantin sekolah malah ada yg mengurus dan itu bukan guru,lha gurunya udah disuruh ngitung tray makan mbg diserahkan kantin sekolah mengurus guru,netral,1
kasih ke pemerintah aja dah. pemerintah dikasi MBG isinya zat radioaktif semua,0.0,0.0,0.0,0.0,kasih ke pemerintah aja dah pemerintah dikasi mbg isinya zat radioaktif semua,kasih pemerintah aja dah pemerintah dikasi mbg isinya zat radioaktif,netral,1
